task,bank,arm,modality,metric,n,n_defined,mean,marginal_95_low,marginal_95_high,horizon
reach,original,random_range_B1,proprio,donor_reconstruction,100,100,-0.010770405884376921,-0.012261532827322816,-0.009244756885126815,4.0
reach,original,random_range_B1,proprio,donor_reconstruction,100,100,-0.01147028245671318,-0.01317946288717701,-0.009724237077290332,6.0
reach,original,random_range_B1,visual,donor_reconstruction,100,100,-0.05367113140540511,-0.057621330912422844,-0.049697412719601354,3.0
reach,original,random_range_B1,visual,donor_reconstruction,100,100,-0.0069861726471137945,-0.008125195090367791,-0.005833238015269859,4.0
reach,original,random_range_B1,visual,donor_reconstruction,100,100,-0.006367454781197889,-0.007515038225227923,-0.0052015447668394225,6.0
reach,original,random_range_B2,official,donor_reconstruction,100,100,-0.029905879453256103,-0.03262701920992665,-0.027193997214262463,3.0
reach,original,random_range_B2,official,donor_reconstruction,100,100,-0.003538449432736138,-0.004461811478046727,-0.002633661695128287,4.0
reach,original,random_range_B2,official,donor_reconstruction,100,100,-0.0026445618345531763,-0.0035616288865050207,-0.0017640924389137756,6.0
reach,original,random_range_B2,proprio,donor_reconstruction,100,100,-0.028263535422516375,-0.030572136974354267,-0.025941816035908997,3.0
reach,original,random_range_B2,proprio,donor_reconstruction,100,100,-0.0035738378704014986,-0.004518124338568429,-0.0026133152490691028,4.0
reach,original,random_range_B2,proprio,donor_reconstruction,100,100,-0.003857454734689906,-0.00507351455861236,-0.002659265869265471,6.0
reach,original,random_range_B2,visual,donor_reconstruction,100,100,-0.0299098500561242,-0.032634451230252305,-0.027195379149895456,3.0
reach,original,random_range_B2,visual,donor_reconstruction,100,100,-0.0035384148893362988,-0.00446273526618783,-0.0026334978648982796,4.0
reach,original,random_range_B2,visual,donor_reconstruction,100,100,-0.0026418965912117422,-0.003558905763349506,-0.0017613220839791425,6.0
reach,original,random_range_B3,official,donor_reconstruction,100,100,-0.016386693903379584,-0.017673386138312857,-0.015067748481531258,3.0
reach,original,random_range_B3,official,donor_reconstruction,100,100,-0.0010825401750782703,-0.0015111346370119511,-0.0006571047894627561,4.0
reach,original,random_range_B3,official,donor_reconstruction,100,100,-0.0010152838106249852,-0.0016631236371255447,-0.00040081668866336035,6.0
reach,original,random_range_B3,proprio,donor_reconstruction,100,100,-0.04778699854635738,-0.05194573560464555,-0.043679928697822556,3.0
reach,original,random_range_B3,proprio,donor_reconstruction,100,100,-0.003735493411768639,-0.0049661571078897,-0.0025462571918407014,4.0
reach,original,random_range_B3,proprio,donor_reconstruction,100,100,-0.0031680335077243294,-0.004455349399623823,-0.0019109224673813318,6.0
reach,original,random_range_B3,visual,donor_reconstruction,100,100,-0.016313684680006824,-0.01760256581040367,-0.01499035107400072,3.0
reach,original,random_range_B3,visual,donor_reconstruction,100,100,-0.0010764180500807262,-0.0015044283910011116,-0.0006518259837054826,4.0
reach,original,random_range_B3,visual,donor_reconstruction,100,100,-0.0010104821185855052,-0.0016573594732805738,-0.00039697203909794677,6.0
reach,original,random_range_B4,official,donor_reconstruction,100,100,-0.01675238862248278,-0.017236475749294013,-0.016278471679177134,3.0
reach,original,random_range_B4,official,donor_reconstruction,100,100,-0.0025562991220927744,-0.003160818008991991,-0.0019664232262489637,4.0
reach,original,random_range_B4,official,donor_reconstruction,100,100,-0.008599329721311442,-0.010008283689174554,-0.007217947441092077,6.0
reach,original,random_range_B4,proprio,donor_reconstruction,100,100,-0.38876695291856883,-0.4033502098055832,-0.3745879644088818,3.0
reach,original,random_range_B4,proprio,donor_reconstruction,100,100,-0.03743930019061063,-0.04050326767159031,-0.034445121921936224,4.0
reach,original,random_range_B4,proprio,donor_reconstruction,100,100,-0.032228460547757375,-0.035178364470659466,-0.029353497388188408,6.0
reach,original,random_range_B4,visual,donor_reconstruction,100,100,-0.015887127108537374,-0.016349811441374477,-0.015433427379147463,3.0
reach,original,random_range_B4,visual,donor_reconstruction,100,100,-0.0024754374233469656,-0.0030751759079596674,-0.001888494961996314,4.0
reach,original,random_range_B4,visual,donor_reconstruction,100,100,-0.008546582618970521,-0.009954474096660271,-0.007167954309030557,6.0
reach,original,random_range_B5,official,donor_reconstruction,100,100,-0.02044356081161254,-0.02084379455357753,-0.02003992421319087,3.0
reach,original,random_range_B5,official,donor_reconstruction,100,100,-0.0008206492128874198,-0.000943645755482266,-0.0006954858185277202,4.0
reach,original,random_range_B5,official,donor_reconstruction,100,100,-0.0007562960709424727,-0.0010592270379749787,-0.00045230609974367646,6.0
reach,original,random_range_B5,proprio,donor_reconstruction,100,100,-0.01212370150512535,-0.013709203808925086,-0.010550433692302984,3.0
reach,original,random_range_B5,proprio,donor_reconstruction,100,100,-0.0010631670348065104,-0.0015016688368043938,-0.0006270290829249065,4.0
reach,original,random_range_B5,proprio,donor_reconstruction,100,100,-0.0011862928128639906,-0.0017329193466380974,-0.0006314647588622286,6.0
reach,original,random_range_B5,visual,donor_reconstruction,100,100,-0.020462990822843818,-0.020863471034645153,-0.020058632205463344,3.0
reach,original,random_range_B5,visual,donor_reconstruction,100,100,-0.0008200860533730592,-0.0009427244780739738,-0.0006952481741148003,4.0
reach,original,random_range_B5,visual,donor_reconstruction,100,100,-0.0007553165175923826,-0.001058114562498378,-0.0004516591460449855,6.0
reach,original,zero_capture,official,donor_reconstruction,100,100,0.0,0.0,0.0,3.0
reach,original,zero_capture,official,donor_reconstruction,100,100,0.0,0.0,0.0,4.0
reach,original,zero_capture,official,donor_reconstruction,100,100,0.0,0.0,0.0,6.0
reach,original,zero_capture,proprio,donor_reconstruction,100,100,0.0,0.0,0.0,3.0
reach,original,zero_capture,proprio,donor_reconstruction,100,100,0.0,0.0,0.0,4.0
reach,original,zero_capture,proprio,donor_reconstruction,100,100,0.0,0.0,0.0,6.0
reach,original,zero_capture,visual,donor_reconstruction,100,100,0.0,0.0,0.0,3.0
reach,original,zero_capture,visual,donor_reconstruction,100,100,0.0,0.0,0.0,4.0
reach,original,zero_capture,visual,donor_reconstruction,100,100,0.0,0.0,0.0,6.0
reach-wall,fresh,all_blocks_h3_donor,official,donor_reconstruction,100,100,1.0,1.0,1.0000000000000002,3.0
reach-wall,fresh,all_blocks_h3_donor,official,donor_reconstruction,100,100,0.46494340701147513,0.46133689636266295,0.468529853400367,4.0
reach-wall,fresh,all_blocks_h3_donor,official,donor_reconstruction,100,100,0.508313740883363,0.504492011137894,0.5121038555222281,6.0
reach-wall,fresh,all_blocks_h3_donor,proprio,donor_reconstruction,100,100,1.0,1.0,1.0000000000000002,3.0
reach-wall,fresh,all_blocks_h3_donor,proprio,donor_reconstruction,100,100,0.543230377839685,0.5397650114199468,0.5466469352916211,4.0
reach-wall,fresh,all_blocks_h3_donor,proprio,donor_reconstruction,100,100,0.6191785763912657,0.6155468116342597,0.6227872869296093,6.0
reach-wall,fresh,all_blocks_h3_donor,visual,donor_reconstruction,100,100,1.0,1.0,1.0000000000000002,3.0
reach-wall,fresh,all_blocks_h3_donor,visual,donor_reconstruction,100,100,0.464757532007684,0.46115115964667913,0.4683445546194251,4.0
reach-wall,fresh,all_blocks_h3_donor,visual,donor_reconstruction,100,100,0.5080580342946179,0.5042362752352748,0.5118497468858104,6.0
reach-wall,fresh,all_blocks_persistent_donor,official,donor_reconstruction,100,100,1.0,1.0,1.0000000000000002,3.0
reach-wall,fresh,all_blocks_persistent_donor,official,donor_reconstruction,100,100,1.0,1.0,1.0000000000000002,4.0
reach-wall,fresh,all_blocks_persistent_donor,official,donor_reconstruction,100,100,1.0,1.0,1.0000000000000002,6.0
reach-wall,fresh,all_blocks_persistent_donor,proprio,donor_reconstruction,100,100,1.0,1.0,1.0000000000000002,3.0
reach-wall,fresh,all_blocks_persistent_donor,proprio,donor_reconstruction,100,100,1.0,1.0,1.0000000000000002,4.0
reach-wall,fresh,all_blocks_persistent_donor,proprio,donor_reconstruction,100,100,1.0,1.0,1.0000000000000002,6.0
reach-wall,fresh,all_blocks_persistent_donor,visual,donor_reconstruction,100,100,1.0,1.0,1.0000000000000002,3.0
reach-wall,fresh,all_blocks_persistent_donor,visual,donor_reconstruction,100,100,1.0,1.0,1.0000000000000002,4.0
reach-wall,fresh,all_blocks_persistent_donor,visual,donor_reconstruction,100,100,1.0,1.0,1.0000000000000002,6.0
reach-wall,fresh,coherent_raw_h3,official,donor_reconstruction,100,100,1.0,1.0,1.0000000000000002,3.0
reach-wall,fresh,coherent_raw_h3,official,donor_reconstruction,100,100,1.0,1.0,1.0000000000000002,4.0
reach-wall,fresh,coherent_raw_h3,official,donor_reconstruction,100,100,1.0,1.0,1.0000000000000002,6.0
reach-wall,fresh,coherent_raw_h3,proprio,donor_reconstruction,100,100,1.0,1.0,1.0000000000000002,3.0
reach-wall,fresh,coherent_raw_h3,proprio,donor_reconstruction,100,100,1.0,1.0,1.0000000000000002,4.0
reach-wall,fresh,coherent_raw_h3,proprio,donor_reconstruction,100,100,1.0,1.0,1.0000000000000002,6.0
reach-wall,fresh,coherent_raw_h3,visual,donor_reconstruction,100,100,1.0,1.0,1.0000000000000002,3.0
reach-wall,fresh,coherent_raw_h3,visual,donor_reconstruction,100,100,1.0,1.0,1.0000000000000002,4.0
reach-wall,fresh,coherent_raw_h3,visual,donor_reconstruction,100,100,1.0,1.0,1.0000000000000002,6.0
reach-wall,fresh,donor_h3_B0,official,donor_reconstruction,100,100,0.32021856720762876,0.31821308067677284,0.3222084513845194,3.0
reach-wall,fresh,donor_h3_B0,official,donor_reconstruction,100,100,0.0951542478560989,0.09397098987953978,0.09634219298582736,4.0
reach-wall,fresh,donor_h3_B0,official,donor_reconstruction,100,100,0.07950055987416853,0.07824701828196,0.08071799763539891,6.0
reach-wall,fresh,donor_h3_B0,proprio,donor_reconstruction,100,100,0.06631402257716044,0.06339969399805412,0.06923823752300344,3.0
reach-wall,fresh,donor_h3_B0,proprio,donor_reconstruction,100,100,0.08230140013512598,0.08094856832247925,0.08364921575185671,4.0
reach-wall,fresh,donor_h3_B0,proprio,donor_reconstruction,100,100,0.10742138312863739,0.10588403695159605,0.1089850994515906,6.0
reach-wall,fresh,donor_h3_B0,visual,donor_reconstruction,100,100,0.32081096169606177,0.31880562011741,0.32279874121067453,3.0
reach-wall,fresh,donor_h3_B0,visual,donor_reconstruction,100,100,0.09518469222074843,0.09400164843736335,0.09637382312690553,4.0
reach-wall,fresh,donor_h3_B0,visual,donor_reconstruction,100,100,0.0794361529304823,0.07818292380247688,0.08065296600918692,6.0
reach-wall,fresh,donor_h3_B1,official,donor_reconstruction,100,100,0.6173980125268934,0.6153885912870715,0.6193881500147339,3.0
reach-wall,fresh,donor_h3_B1,official,donor_reconstruction,100,100,0.24209849038417036,0.23992070048148448,0.24427775605056615,4.0
reach-wall,fresh,donor_h3_B1,official,donor_reconstruction,100,100,0.23685189175937402,0.2345806528227103,0.23909085543335004,6.0
reach-wall,fresh,donor_h3_B1,proprio,donor_reconstruction,100,100,0.48942419341048526,0.4864341652755271,0.492487033187249,3.0
reach-wall,fresh,donor_h3_B1,proprio,donor_reconstruction,100,100,0.2897585626866635,0.28774949423846247,0.29175314165881133,4.0
reach-wall,fresh,donor_h3_B1,proprio,donor_reconstruction,100,100,0.30623051426791825,0.30395397662188317,0.3085200373576104,6.0
reach-wall,fresh,donor_h3_B1,visual,donor_reconstruction,100,100,0.6176966443366038,0.6156850848008305,0.6196901781515254,3.0
reach-wall,fresh,donor_h3_B1,visual,donor_reconstruction,100,100,0.24198541221565942,0.2398080369786108,0.24416577243107998,4.0
reach-wall,fresh,donor_h3_B1,visual,donor_reconstruction,100,100,0.2366919139401005,0.23442023495222267,0.23893205671686119,6.0
reach-wall,fresh,donor_h3_B2,official,donor_reconstruction,100,100,0.3617756449451223,0.35863353139618226,0.3650695094322466,3.0
reach-wall,fresh,donor_h3_B2,official,donor_reconstruction,100,100,0.09623832722024876,0.09396313744184553,0.09853921196942016,4.0
reach-wall,fresh,donor_h3_B2,official,donor_reconstruction,100,100,0.09489317742436203,0.09278460240195391,0.09703656553568615,6.0
reach-wall,fresh,donor_h3_B2,proprio,donor_reconstruction,100,100,0.17425218423096275,0.1695308830734736,0.17901764769776612,3.0
reach-wall,fresh,donor_h3_B2,proprio,donor_reconstruction,100,100,0.09535067673817807,0.09273414686323599,0.0979743631249875,4.0
reach-wall,fresh,donor_h3_B2,proprio,donor_reconstruction,100,100,0.12574900239946799,0.12311190266284569,0.12839040759700834,6.0
reach-wall,fresh,donor_h3_B2,visual,donor_reconstruction,100,100,0.36221359178978213,0.35907382258343895,0.36550666727851533,3.0
reach-wall,fresh,donor_h3_B2,visual,donor_reconstruction,100,100,0.09624043993226175,0.09396510770123576,0.09854048088798198,4.0
reach-wall,fresh,donor_h3_B2,visual,donor_reconstruction,100,100,0.09482201146210563,0.09271394387034075,0.09696511943529224,6.0
reach-wall,fresh,donor_h3_B3,official,donor_reconstruction,100,100,0.17405609644746292,0.1727719208985659,0.17533142291894183,3.0
reach-wall,fresh,donor_h3_B3,official,donor_reconstruction,100,100,0.030656407952099278,0.030004583263242172,0.03129887366860326,4.0
reach-wall,fresh,donor_h3_B3,official,donor_reconstruction,100,100,0.007708379805781337,0.006685199592430411,0.00870174756265927,6.0
reach-wall,fresh,donor_h3_B3,proprio,donor_reconstruction,100,100,-0.1831974485956042,-0.18780881688258141,-0.17860058046082417,3.0
reach-wall,fresh,donor_h3_B3,proprio,donor_reconstruction,100,100,-0.026495895215609484,-0.02791632546120393,-0.025075036980994878,4.0
reach-wall,fresh,donor_h3_B3,proprio,donor_reconstruction,100,100,-0.017056187470387518,-0.018768758420219293,-0.015388494323766036,6.0
reach-wall,fresh,donor_h3_B3,visual,donor_reconstruction,100,100,0.17488998306028825,0.17360741935740426,0.1761668718514712,3.0
reach-wall,fresh,donor_h3_B3,visual,donor_reconstruction,100,100,0.030792030678812178,0.030140569563578065,0.031433990247375955,4.0
reach-wall,fresh,donor_h3_B3,visual,donor_reconstruction,100,100,0.007765390410465842,0.0067429614121619,0.008757361181686997,6.0
reach-wall,fresh,donor_h3_B4,official,donor_reconstruction,100,100,0.035278267946474075,0.03485600168021875,0.035703869115753496,3.0
reach-wall,fresh,donor_h3_B4,official,donor_reconstruction,100,100,0.05659938289707227,0.05567935895268026,0.057537013231323306,4.0
reach-wall,fresh,donor_h3_B4,official,donor_reconstruction,100,100,0.13386291136653927,0.13164920704608146,0.13613471934079036,6.0
reach-wall,fresh,donor_h3_B4,proprio,donor_reconstruction,100,100,0.596662801216933,0.5910861275829169,0.6022096011322958,3.0
reach-wall,fresh,donor_h3_B4,proprio,donor_reconstruction,100,100,0.1769868133721688,0.1739194404549125,0.18009106610559725,4.0
reach-wall,fresh,donor_h3_B4,proprio,donor_reconstruction,100,100,0.2077256727006368,0.20428985378261852,0.21118727027239753,6.0
reach-wall,fresh,donor_h3_B4,visual,donor_reconstruction,100,100,0.03396715454070578,0.03355090791711023,0.03438629041515399,3.0
