task,layer,horizon,head,metric,n,n_defined,mean,marginal_95_low,marginal_95_high
reach,4,1,6,spatial_distance_patches,32,32,2.348081969391131,2.3434850693640947,2.352717406518813
reach,4,1,6,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,4,1,6,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,1,6,visual_mass,32,32,0.999999996740371,0.9999999939464033,1.0
reach,4,1,7,spatial_distance_patches,32,32,7.911916996954115,7.903897510403163,7.9198514188412235
reach,4,1,7,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,4,1,7,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,1,7,visual_mass,32,32,0.9999999962747097,0.9999999930150807,0.9999999995343387
reach,4,1,8,spatial_distance_patches,32,32,7.003114473076008,6.998849708893424,7.007261878926893
reach,4,1,8,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,4,1,8,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,1,8,visual_mass,32,32,0.9999999925494194,0.9999999888241291,0.9999999962747097
reach,4,1,9,spatial_distance_patches,32,32,7.391874339644807,7.371354876742393,7.412158778898428
reach,4,1,9,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,4,1,9,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,1,9,visual_mass,32,32,0.9999999939464033,0.9999999892897904,0.9999999981373549
reach,4,1,10,spatial_distance_patches,32,32,6.089664578852276,6.07955411863589,6.100077298754991
reach,4,1,10,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,4,1,10,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,1,10,visual_mass,32,32,0.9999999944120646,0.9999999906867743,0.9999999976716936
reach,4,1,11,spatial_distance_patches,32,32,6.69296926275277,6.6802313620794145,6.704965586786369
reach,4,1,11,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,4,1,11,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,1,11,visual_mass,32,32,0.9999999944120646,0.9999999911524355,0.9999999972060323
reach,4,1,12,spatial_distance_patches,32,32,5.9821555529773,5.970921579440528,5.992546794693869
reach,4,1,12,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,4,1,12,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,1,12,visual_mass,32,32,0.9999999939464033,0.999999990221113,0.9999999972060323
reach,4,1,13,spatial_distance_patches,32,32,3.2657860311820635,3.2570824782030745,3.2746564258946953
reach,4,1,13,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,4,1,13,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,1,13,visual_mass,32,32,0.9999999897554517,0.9999999855645001,0.9999999939464033
reach,4,1,14,spatial_distance_patches,32,32,6.805261758397471,6.7901346282981105,6.819624169998469
reach,4,1,14,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,4,1,14,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,1,14,visual_mass,32,32,0.9999999916180968,0.9999999878928065,0.9999999953433871
reach,4,1,15,spatial_distance_patches,32,32,9.451569560595022,9.444397623310111,9.45855225727951
reach,4,1,15,temporal_distance_frames,32,32,0.0,0.0,0.0
reach,4,1,15,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,1,15,visual_mass,32,32,0.9999999925494194,0.9999999883584678,0.9999999962747097
reach,4,2,0,spatial_distance_patches,32,32,5.30834682173818,5.296307955729407,5.319603386843399
reach,4,2,0,temporal_distance_frames,32,32,0.3343242074083662,0.3306711435378487,0.33749699807836364
reach,4,2,0,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,2,0,visual_mass,32,32,0.9999999923165888,0.9999999899882823,0.9999999944120646
reach,4,2,1,spatial_distance_patches,32,32,6.649998340373214,6.644262730597754,6.655671885104379
reach,4,2,1,temporal_distance_frames,32,32,0.001223511775184777,0.0010994130575840296,0.0013503150938882972
reach,4,2,1,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,2,1,visual_mass,32,32,0.9999999955762178,0.9999999939464033,0.9999999969732016
reach,4,2,2,spatial_distance_patches,32,32,0.9364404101282486,0.9171906658943406,0.9557692931378746
reach,4,2,2,temporal_distance_frames,32,32,0.46608237631274896,0.464830445069137,0.4672430681097946
reach,4,2,2,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,2,2,visual_mass,32,32,1.000000003259629,0.9999999995343387,1.00000000721775
reach,4,2,3,spatial_distance_patches,32,32,7.126192344020209,7.12117560124324,7.131092366931332
reach,4,2,3,temporal_distance_frames,32,32,0.0013446270337823774,0.0013089643772994741,0.001382410716867138
reach,4,2,3,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,2,3,visual_mass,32,32,0.9999999932479113,0.999999990221113,0.9999999958090484
reach,4,2,4,spatial_distance_patches,32,32,6.828237135366683,6.815909655832441,6.840216149230911
reach,4,2,4,temporal_distance_frames,32,32,0.0006229640115370817,0.0006003757527867045,0.0006456032539516755
reach,4,2,4,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,2,4,visual_mass,32,32,0.9999999939464033,0.9999999918509275,0.9999999960418791
reach,4,2,5,spatial_distance_patches,32,32,6.432022458567834,6.423953258286186,6.440030395532512
reach,4,2,5,temporal_distance_frames,32,32,0.0027388110603408884,0.0026517985547007024,0.0028303208260979196
reach,4,2,5,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,2,5,visual_mass,32,32,0.9999999920837581,0.999999989522621,0.9999999946448952
reach,4,2,6,spatial_distance_patches,32,32,2.3141643895836848,2.3099120642183215,2.3184212399494815
reach,4,2,6,temporal_distance_frames,32,32,0.3842543358027931,0.3834006573385426,0.3851303967703618
reach,4,2,6,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,2,6,visual_mass,32,32,0.9999999972060323,0.9999999946448952,0.9999999997671694
reach,4,2,7,spatial_distance_patches,32,32,7.82966987108729,7.8220570026610075,7.837231530415435
reach,4,2,7,temporal_distance_frames,32,32,0.04345346386238635,0.04320479946789704,0.04371547823680302
reach,4,2,7,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,2,7,visual_mass,32,32,0.99999999278225,0.9999999904539436,0.9999999948777258
reach,4,2,8,spatial_distance_patches,32,32,6.988131107165008,6.983348224913494,6.992837429802861
reach,4,2,8,temporal_distance_frames,32,32,0.004548483921924418,0.004405327381501553,0.0047050705585728984
reach,4,2,8,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,2,8,visual_mass,32,32,0.9999999939464033,0.9999999911524355,0.9999999969732016
reach,4,2,9,spatial_distance_patches,32,32,7.363317016111617,7.345933287216704,7.380480153483642
reach,4,2,9,temporal_distance_frames,32,32,0.0014624357218744814,0.0014294748613978335,0.0014982851189980257
reach,4,2,9,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,2,9,visual_mass,32,32,0.9999999962747097,0.999999993480742,0.9999999990686774
reach,4,2,10,spatial_distance_patches,32,32,6.079041905773496,6.069195221515816,6.088886625304748
reach,4,2,10,temporal_distance_frames,32,32,0.0011122631633422898,0.0010909993300051506,0.0011331354892021772
reach,4,2,10,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,2,10,visual_mass,32,32,0.9999999932479113,0.9999999904539436,0.9999999958090484
reach,4,2,11,spatial_distance_patches,32,32,6.692789835151364,6.682279513044821,6.70236072418068
reach,4,2,11,temporal_distance_frames,32,32,0.024374903162802553,0.023986813712668184,0.02478958369024462
reach,4,2,11,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,2,11,visual_mass,32,32,0.9999999923165888,0.9999999892897904,0.9999999951105565
reach,4,2,12,spatial_distance_patches,32,32,5.95317864902984,5.9444458430461715,5.96155789736588
reach,4,2,12,temporal_distance_frames,32,32,0.001222108013088041,0.0011758729470688052,0.0012728873705042266
reach,4,2,12,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,2,12,visual_mass,32,32,0.9999999941792339,0.9999999916180968,0.9999999962747097
reach,4,2,13,spatial_distance_patches,32,32,3.266779124837137,3.2588404232354367,3.274871334269763
reach,4,2,13,temporal_distance_frames,32,32,0.4050233808186783,0.4041279313410591,0.405926017252757
reach,4,2,13,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,2,13,visual_mass,32,32,0.9999999944120646,0.9999999918509275,0.9999999969732016
reach,4,2,14,spatial_distance_patches,32,32,6.8017053035685855,6.786344623728078,6.816347094037513
reach,4,2,14,temporal_distance_frames,32,32,0.22392410746498215,0.22021370606277654,0.2274793570311455
reach,4,2,14,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,2,14,visual_mass,32,32,0.9999999960418791,0.999999993480742,0.9999999981373549
reach,4,2,15,spatial_distance_patches,32,32,9.50735481844434,9.500442427145513,9.514170129159998
reach,4,2,15,temporal_distance_frames,32,32,0.001032840754185042,0.0010111673895741296,0.0010541012976739094
reach,4,2,15,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,2,15,visual_mass,32,32,0.9999999937135726,0.9999999906867743,0.9999999965075403
reach,4,3,0,spatial_distance_patches,32,32,5.33841267849174,5.325314233319204,5.350932386831539
reach,4,3,0,temporal_distance_frames,32,32,0.31461608438674826,0.3114402132909141,0.31739691318417773
reach,4,3,0,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,3,0,visual_mass,32,32,0.9999999946448952,0.9999999923165888,0.999999996740371
reach,4,3,1,spatial_distance_patches,32,32,6.631576307560466,6.624954028801518,6.637805985583732
reach,4,3,1,temporal_distance_frames,32,32,0.0013314111293675477,0.0012109346974587306,0.001455653495724046
reach,4,3,1,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,3,1,visual_mass,32,32,0.9999999948777258,0.9999999925494194,0.9999999969732016
reach,4,3,2,spatial_distance_patches,32,32,1.0752325533650091,1.0553890242611572,1.0951691994419324
reach,4,3,2,temporal_distance_frames,32,32,0.4579400182785123,0.45664937224541424,0.45913912842161875
reach,4,3,2,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,3,2,visual_mass,32,32,0.9999999974388629,0.9999999930150807,1.0000000020954758
reach,4,3,3,spatial_distance_patches,32,32,7.108428489583188,7.104228158870739,7.112640875967323
reach,4,3,3,temporal_distance_frames,32,32,0.0011773992876403057,0.0011496365158994968,0.0012073943012499576
reach,4,3,3,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,3,3,visual_mass,32,32,0.9999999939464033,0.9999999916180968,0.9999999960418791
reach,4,3,4,spatial_distance_patches,32,32,6.815810363794499,6.8039765964593055,6.8273446997518015
reach,4,3,4,temporal_distance_frames,32,32,0.0006546553268403428,0.0006317207051961502,0.000678664394003464
reach,4,3,4,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,3,4,visual_mass,32,32,0.9999999953433871,0.999999993480742,0.9999999969732016
reach,4,3,5,spatial_distance_patches,32,32,6.457044519029241,6.4500399166462525,6.463878229290611
reach,4,3,5,temporal_distance_frames,32,32,0.0029341586646928486,0.002842422577985647,0.003033741806706368
reach,4,3,5,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,3,5,visual_mass,32,32,0.9999999948777258,0.9999999923165888,0.9999999972060323
reach,4,3,6,spatial_distance_patches,32,32,2.320429270220192,2.3166144661876027,2.3242193693268027
reach,4,3,6,temporal_distance_frames,32,32,0.37885609666031783,0.3777552758457912,0.3799145096259294
reach,4,3,6,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,3,6,visual_mass,32,32,0.9999999962747097,0.9999999930150807,0.9999999997671694
reach,4,3,7,spatial_distance_patches,32,32,7.765895417475077,7.756187343632763,7.775388038043979
reach,4,3,7,temporal_distance_frames,32,32,0.04307589369532736,0.04284446020439713,0.043308711812715096
reach,4,3,7,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,3,7,visual_mass,32,32,0.9999999941792339,0.9999999916180968,0.999999996740371
reach,4,3,8,spatial_distance_patches,32,32,6.976834715395713,6.970858435189427,6.982831956160043
reach,4,3,8,temporal_distance_frames,32,32,0.004734209285975257,0.004600634698889421,0.004877104851332352
reach,4,3,8,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,3,8,visual_mass,32,32,0.9999999937135726,0.9999999906867743,0.9999999965075403
reach,4,3,9,spatial_distance_patches,32,32,7.321283077471659,7.305589255604254,7.336673322336272
reach,4,3,9,temporal_distance_frames,32,32,0.0014392541740895096,0.0014070378985133194,0.0014753986179984139
reach,4,3,9,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,3,9,visual_mass,32,32,0.9999999939464033,0.9999999888241291,0.9999999990686774
reach,4,3,10,spatial_distance_patches,32,32,6.080699302840269,6.070323642095715,6.090978502471479
reach,4,3,10,temporal_distance_frames,32,32,0.0011480130306808054,0.00112112467077774,0.0011749241645095004
reach,4,3,10,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,3,10,visual_mass,32,32,0.9999999925494194,0.9999999897554517,0.9999999951105565
reach,4,3,11,spatial_distance_patches,32,32,6.671556035711519,6.662622374490532,6.679646498111456
reach,4,3,11,temporal_distance_frames,32,32,0.022890432649368853,0.022512380003785564,0.023277106276239037
reach,4,3,11,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,3,11,visual_mass,32,32,0.9999999962747097,0.9999999944120646,0.9999999981373549
reach,4,3,12,spatial_distance_patches,32,32,5.918430816350636,5.9094998000373735,5.927454072931638
reach,4,3,12,temporal_distance_frames,32,32,0.001443038354102432,0.0013860364378477867,0.001503909543912145
reach,4,3,12,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,3,12,visual_mass,32,32,0.9999999946448952,0.99999999278225,0.999999996740371
reach,4,3,13,spatial_distance_patches,32,32,3.3184817391525088,3.3106666857536937,3.3260424454897244
reach,4,3,13,temporal_distance_frames,32,32,0.3987943095029085,0.39777114431555355,0.3998113872483786
reach,4,3,13,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,3,13,visual_mass,32,32,0.9999999946448952,0.9999999918509275,0.9999999972060323
reach,4,3,14,spatial_distance_patches,32,32,6.818509864249322,6.802190698996053,6.834700681638634
reach,4,3,14,temporal_distance_frames,32,32,0.21738959427193966,0.21390428132807793,0.22086758108573312
reach,4,3,14,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,3,14,visual_mass,32,32,0.9999999941792339,0.9999999920837581,0.9999999962747097
reach,4,3,15,spatial_distance_patches,32,32,9.541166884822252,9.53345709916208,9.548960491047142
reach,4,3,15,temporal_distance_frames,32,32,0.0009903724289861185,0.0009689902805797079,0.0010124462569355897
reach,4,3,15,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,3,15,visual_mass,32,32,0.9999999939464033,0.9999999913852662,0.9999999962747097
reach,4,4,0,spatial_distance_patches,32,32,5.367521531126513,5.353089206018003,5.381494519623877
reach,4,4,0,temporal_distance_frames,32,32,0.3115928906232209,0.3082345464840527,0.31453766091449864
reach,4,4,0,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,4,0,visual_mass,32,32,0.9999999937135726,0.9999999916180968,0.9999999955762178
reach,4,4,1,spatial_distance_patches,32,32,6.636024765844673,6.628680499919555,6.643171597909254
reach,4,4,1,temporal_distance_frames,32,32,0.0014400656538764282,0.0013117450022997446,0.0015718300245770606
reach,4,4,1,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,4,1,visual_mass,32,32,0.9999999946448952,0.99999999278225,0.9999999965075403
reach,4,4,2,spatial_distance_patches,32,32,1.0796748953992,1.0560345127903747,1.104141039070441
reach,4,4,2,temporal_distance_frames,32,32,0.45276672449146643,0.45116149934244826,0.4542783921973779
reach,4,4,2,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,4,2,visual_mass,32,32,1.0000000023283064,0.9999999976716936,1.0000000067520887
reach,4,4,3,spatial_distance_patches,32,32,7.107702477716675,7.103122243986691,7.112462108390022
reach,4,4,3,temporal_distance_frames,32,32,0.001104944759527083,0.0010807282455193494,0.0011308682366213897
reach,4,4,3,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,4,3,visual_mass,32,32,0.9999999946448952,0.9999999925494194,0.999999996740371
reach,4,4,4,spatial_distance_patches,32,32,6.81085154271722,6.799403415208556,6.822157694928338
reach,4,4,4,temporal_distance_frames,32,32,0.0007005038861403376,0.0006683182365003208,0.0007344903612680309
reach,4,4,4,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,4,4,visual_mass,32,32,0.9999999925494194,0.9999999904539436,0.9999999946448952
reach,4,4,5,spatial_distance_patches,32,32,6.469984512672616,6.463374657009998,6.476255257254288
reach,4,4,5,temporal_distance_frames,32,32,0.002973606458649431,0.0028816604769461396,0.0030740894614247386
reach,4,4,5,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,4,5,visual_mass,32,32,0.9999999962747097,0.9999999941792339,0.9999999981373549
reach,4,4,6,spatial_distance_patches,32,32,2.3340714367273616,2.3306375662584213,2.3375802945610613
reach,4,4,6,temporal_distance_frames,32,32,0.37550484581503013,0.3742944796457995,0.37665117157270545
reach,4,4,6,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,4,6,visual_mass,32,32,0.9999999920837581,0.9999999892897904,0.9999999946448952
reach,4,4,7,spatial_distance_patches,32,32,7.746826919210289,7.737075411565943,7.756629020986666
reach,4,4,7,temporal_distance_frames,32,32,0.04388448870488311,0.04361692140948998,0.044148385153767414
reach,4,4,7,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,4,7,visual_mass,32,32,0.9999999944120646,0.9999999920837581,0.9999999965075403
reach,4,4,8,spatial_distance_patches,32,32,6.984838691689804,6.978183420902799,6.991655867612023
reach,4,4,8,temporal_distance_frames,32,32,0.004852687300943347,0.004724522000278812,0.004988464552364785
reach,4,4,8,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,4,8,visual_mass,32,32,0.9999999937135726,0.9999999913852662,0.9999999960418791
reach,4,4,9,spatial_distance_patches,32,32,7.32297015131817,7.306831239051322,7.339035628231218
reach,4,4,9,temporal_distance_frames,32,32,0.0014340414066205804,0.0014026460449779803,0.001468692324924609
reach,4,4,9,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,4,9,visual_mass,32,32,0.9999999909196049,0.9999999874271452,0.9999999941792339
reach,4,4,10,spatial_distance_patches,32,32,6.085828378780262,6.075665687592346,6.096023611310468
reach,4,4,10,temporal_distance_frames,32,32,0.0011616295851678694,0.0011328703481771653,0.0011903968525277457
reach,4,4,10,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,4,10,visual_mass,32,32,0.9999999941792339,0.9999999923165888,0.9999999960418791
reach,4,4,11,spatial_distance_patches,32,32,6.660736267387177,6.652205201985905,6.668569570531484
reach,4,4,11,temporal_distance_frames,32,32,0.021556891635583282,0.021188686581874543,0.021923578462328792
reach,4,4,11,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,4,11,visual_mass,32,32,0.9999999937135726,0.9999999911524355,0.9999999962747097
reach,4,4,12,spatial_distance_patches,32,32,5.900007595580595,5.890538240622575,5.909481073269607
reach,4,4,12,temporal_distance_frames,32,32,0.0016718249618968787,0.0015979724763493133,0.0017499585182493653
reach,4,4,12,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,4,12,visual_mass,32,32,0.999999993480742,0.9999999913852662,0.9999999953433871
reach,4,4,13,spatial_distance_patches,32,32,3.3603783159613267,3.352119359646214,3.368278942361295
reach,4,4,13,temporal_distance_frames,32,32,0.3953566080729429,0.39418032410654974,0.3965054349183309
reach,4,4,13,conditioning_mass,32,32,0.0,0.0,0.0
reach,4,4,13,visual_mass,32,32,0.9999999953433871,0.99999999278225,0.9999999979045242
reach,4,4,14,spatial_distance_patches,32,32,6.830510112466117,6.812886253905571,6.847935565913838
