task,episode,arm,iteration,proposal_mean_delta_l2,proposal_mean_delta_rms,proposal_std_delta_l2,proposal_std_delta_rms,native_proposal_entropy_nats,arm_proposal_entropy_nats,proposal_entropy_delta_nats,native_best_runnerup_margin,arm_best_runnerup_margin,best_runnerup_margin_delta,native_elite_boundary_margin,arm_elite_boundary_margin,elite_boundary_margin_delta,same_candidate_actions_verified,shared_population_elite_overlap_count,shared_population_cost_delta_mean,shared_population_cost_delta_rms,cohort,native_comparator
reach,12,matched_random_fixed_rank4,2,0.0,0.0,0.0,0.0,154.54886279783778,154.54886279783778,0.0,0.08788132667541504,0.08797240257263184,9.107589721679688e-05,0.003481626510620117,0.002885103225708008,-0.0005965232849121094,,,,,extension56,same_receiving_gpu
reach,12,matched_random_fixed_rank4,3,0.0,0.0,0.0,0.0,146.8285410834961,146.8285410834961,0.0,0.19470727443695068,0.19525527954101562,0.0005480051040649414,0.0013203620910644531,0.001590728759765625,0.0002703666687011719,,,,,extension56,same_receiving_gpu
reach,12,matched_random_fixed_rank4,4,0.0,0.0,0.0,0.0,136.92827456905917,136.92827456905917,0.0,0.06364405155181885,0.0642850399017334,0.0006409883499145508,0.00040602684020996094,0.0003731250762939453,-3.2901763916015625e-05,,,,,extension56,same_receiving_gpu
reach,12,matched_random_fixed_rank4,5,1.460115679504962,0.13328971570530854,0.9146793258062796,0.08349841660461943,127.18509073260223,126.22567483428551,-0.9594158983167205,0.0437469482421875,0.048978447914123535,0.005231499671936035,0.001873612403869629,0.000942230224609375,-0.0009313821792602539,,,,,extension56,same_receiving_gpu
reach,12,matched_random_fixed_rank4,6,2.328569031830068,0.21256829757354886,1.673275321017427,0.15274843970632382,119.85869222270182,120.97221825789055,1.1135260351887268,0.005392551422119141,0.04230523109436035,0.03691267967224121,0.0003610849380493164,0.0020145177841186523,0.001653432846069336,,,,,extension56,same_receiving_gpu
reach,12,matched_random_fixed_rank4,7,3.012609214728972,0.2750123373091638,2.531472325068376,0.23109074935666674,107.14585855929298,111.84021419118666,4.694355631893686,0.08701252937316895,0.011201620101928711,-0.07581090927124023,0.0036962032318115234,0.001984119415283203,-0.0017120838165283203,,,,,extension56,same_receiving_gpu
reach,12,matched_random_fixed_rank4,8,4.0093256192492,0.3659996803410259,3.9781395616687107,0.3631527958049445,103.97467175172449,109.34520124952996,5.370529497805478,0.030905723571777344,0.017693281173706055,-0.013212442398071289,0.0006093978881835938,0.0008184909820556641,0.0002090930938720703,,,,,extension56,same_receiving_gpu
reach,12,matched_random_fixed_rank4,9,6.257051955795511,0.5711880832785032,4.153410164287296,0.3791527395918983,96.08690375759235,107.10636671370936,11.01946295611701,0.01003885269165039,0.00318300724029541,-0.0068558454513549805,0.0020432472229003906,0.003038763999938965,0.0009955167770385742,,,,,extension56,same_receiving_gpu
reach,12,matched_random_fixed_rank4,10,6.432922514497997,0.5872427953122344,4.406537604443192,0.40226000774138554,86.96044047404436,100.58733262209327,13.62689214804891,0.021155953407287598,0.011548399925231934,-0.009607553482055664,0.00022614002227783203,0.0032112598419189453,0.0029851198196411133,,,,,extension56,same_receiving_gpu
reach,12,matched_random_fixed_rank4,11,7.1485501014071975,0.6525703573327609,4.392610363051537,0.4009886303623807,77.21098973437884,92.25681524588958,15.045825511510742,0.0073500871658325195,0.003107786178588867,-0.004242300987243652,7.331371307373047e-05,0.001911759376525879,0.0018384456634521484,,,,,extension56,same_receiving_gpu
reach,12,matched_random_fixed_rank4,12,8.311877900401065,0.7587671702130568,5.010025945347601,0.4573507039921709,68.04490712285472,80.13447067084182,12.089563547987098,0.005766868591308594,0.010597288608551025,0.004830420017242432,0.0035980939865112305,0.0014684200286865234,-0.002129673957824707,,,,,extension56,same_receiving_gpu
reach,12,matched_random_fixed_rank4,13,8.86581029096507,0.8093340478205014,4.735667358364579,0.4323053061695302,58.64822647478604,70.77517694675737,12.126950471971327,0.010977506637573242,0.0016161799430847168,-0.009361326694488525,0.00044357776641845703,0.0024063587188720703,0.0019627809524536133,,,,,extension56,same_receiving_gpu
reach,12,matched_random_fixed_rank4,14,9.725195814331801,0.8877848539440586,4.914258997392413,0.4486084177157577,52.52395221620286,62.382784248340215,9.858832032137357,0.007510960102081299,0.000718235969543457,-0.006792724132537842,0.0002605915069580078,0.00011616945266723633,-0.00014442205429077148,,,,,extension56,same_receiving_gpu
reach,13,fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.0074160099029541016,0.007454872131347656,3.886222839355469e-05,0.016209721565246582,0.016672968864440918,0.00046324729919433594,True,10.0,0.0003186357021331787,0.0004446342613214412,extension56,same_receiving_gpu
reach,13,fixed_rank4,1,0.0,0.0,0.0,0.0,166.57613154720133,166.57613154720133,0.0,0.022492527961730957,0.024456143379211426,0.0019636154174804688,0.006571650505065918,0.004419565200805664,-0.002152085304260254,,,,,extension56,same_receiving_gpu
reach,13,fixed_rank4,2,3.758887598167481e-07,3.4313792144045733e-08,5.900558791525164e-07,5.3864485866729253e-08,158.5650078970796,158.5650073129038,-5.841758081714943e-07,0.059983134269714355,0.060062527656555176,7.939338684082031e-05,0.02701091766357422,0.02688777446746826,-0.00012314319610595703,,,,,extension56,same_receiving_gpu
reach,13,fixed_rank4,3,6.29988782587192e-07,5.750984453303714e-08,6.536159574824962e-07,5.966670064308345e-08,147.71300168828884,147.71300114061384,-5.476750004618225e-07,0.010054945945739746,0.01142275333404541,0.001367807388305664,0.0014095306396484375,0.0010898709297180176,-0.0003196597099304199,,,,,extension56,same_receiving_gpu
reach,13,fixed_rank4,4,8.103965557242755e-07,7.397874568244635e-08,8.714313219316867e-07,7.955043205642187e-08,142.77739116477787,142.77739062987172,-5.349061495962815e-07,0.0038059353828430176,0.004269242286682129,0.00046330690383911133,0.005325019359588623,0.005996763706207275,0.0006717443466186523,,,,,extension56,same_receiving_gpu
reach,13,fixed_rank4,5,9.264071208765947e-07,8.456901292292101e-08,8.547085761845104e-07,7.802386121156319e-08,133.82271517215935,133.82271569679995,5.246405976322421e-07,0.017657935619354248,0.01732635498046875,-0.00033158063888549805,0.00029605627059936523,0.001250147819519043,0.0009540915489196777,,,,,extension56,same_receiving_gpu
reach,13,fixed_rank4,6,1.1652002990104765e-06,1.0636774796330041e-07,8.84707427549207e-07,8.076236914351136e-08,125.44367556989931,125.4436767163528,1.1464534850347263e-06,0.03466463088989258,0.03491806983947754,0.00025343894958496094,0.0048416852951049805,0.005082309246063232,0.00024062395095825195,,,,,extension56,same_receiving_gpu
reach,13,fixed_rank4,7,1.6204359788864296e-06,1.4792488977151042e-07,1.1795471565224707e-06,1.0767743087807237e-07,117.32777406672787,117.32777565544816,1.5887202948761114e-06,0.0030582547187805176,0.0031588375568389893,0.00010058283805847168,0.0011783838272094727,0.0015391707420349121,0.00036078691482543945,,,,,extension56,same_receiving_gpu
reach,13,fixed_rank4,8,1.5680056923712155e-06,1.4313868133470348e-07,1.0918596447540743e-06,9.967269284356394e-08,104.87149205828396,104.87149330044124,1.2421572819221183e-06,0.001790463924407959,0.002180427312850952,0.00038996338844299316,0.000443190336227417,0.0007002353668212891,0.00025704503059387207,,,,,extension56,same_receiving_gpu
reach,13,fixed_rank4,9,1.989861511422899e-06,1.8164867268627424e-07,1.4433372729222521e-06,1.3175806374458465e-07,93.78212259953352,93.78212330290083,7.033673057321721e-07,0.007712334394454956,0.008137375116348267,0.00042504072189331055,0.0004846155643463135,0.0006462037563323975,0.00016158819198608398,,,,,extension56,same_receiving_gpu
reach,13,fixed_rank4,10,2.7316611941956046e-06,2.493654092537388e-07,1.655974296546941e-06,1.5116907947791816e-07,91.30767451958987,91.30767433128428,-1.8830559156413074e-07,0.0027309954166412354,0.002940833568572998,0.0002098381519317627,0.000919342041015625,0.0011958181858062744,0.0002764761447906494,,,,,extension56,same_receiving_gpu
reach,13,fixed_rank4,11,3.4290136186210786e-06,3.1302468481853027e-07,1.8041946671714025e-06,1.6469968622338375e-07,79.21386317981951,79.21386274180455,-4.380149647431608e-07,0.0033091306686401367,0.0028378665447235107,-0.000471264123916626,0.0008687078952789307,0.00036773085594177246,-0.0005009770393371582,,,,,extension56,same_receiving_gpu
reach,13,fixed_rank4,12,3.6068419577114166e-06,3.2925811693243956e-07,2.407736708308022e-06,2.1979528461225666e-07,69.84181488783324,69.84181400336072,-8.844725130074949e-07,0.0016238391399383545,0.0015297532081604004,-9.40859317779541e-05,0.0006666779518127441,0.00016731023788452148,-0.0004993677139282227,,,,,extension56,same_receiving_gpu
reach,13,fixed_rank4,13,3.875388562202021e-06,3.537729557692599e-07,2.165557103187975e-06,1.9768741249693274e-07,54.573637442639466,54.57363477811718,-2.6645222845900207e-06,0.0011909306049346924,0.0010473430156707764,-0.00014358758926391602,0.00014889240264892578,0.00013938546180725098,-9.506940841674805e-06,,,,,extension56,same_receiving_gpu
reach,13,fixed_rank4,14,0.8878390215515103,0.08104824325617958,0.6362810347855318,0.058084245944127505,33.26634813524424,36.75300503428993,3.486656899045684,0.0009373128414154053,0.0038765668869018555,0.00293925404548645,1.481175422668457e-05,0.0002573728561401367,0.00024256110191345215,,,,,extension56,same_receiving_gpu
reach,13,matched_random_fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.0074160099029541016,0.0067174434661865234,-0.0006985664367675781,0.016209721565246582,0.016347408294677734,0.00013768672943115234,True,10.0,0.00039817571640014647,0.0004882616249897514,extension56,same_receiving_gpu
reach,13,matched_random_fixed_rank4,1,0.0,0.0,0.0,0.0,166.57613154720133,166.57613154720133,0.0,0.022492527961730957,0.023315906524658203,0.0008233785629272461,0.006571650505065918,0.0057790279388427734,-0.0007926225662231445,,,,,extension56,same_receiving_gpu
reach,13,matched_random_fixed_rank4,2,3.758887598167481e-07,3.4313792144045733e-08,5.900558791525164e-07,5.3864485866729253e-08,158.5650078970796,158.5650073129038,-5.841758081714943e-07,0.059983134269714355,0.06027805805206299,0.0002949237823486328,0.02701091766357422,0.027086973190307617,7.605552673339844e-05,,,,,extension56,same_receiving_gpu
reach,13,matched_random_fixed_rank4,3,6.29988782587192e-07,5.750984453303714e-08,6.536159574824962e-07,5.966670064308345e-08,147.71300168828884,147.71300114061384,-5.476750004618225e-07,0.010054945945739746,0.010576605796813965,0.0005216598510742188,0.0014095306396484375,0.001153111457824707,-0.00025641918182373047,,,,,extension56,same_receiving_gpu
reach,13,matched_random_fixed_rank4,4,1.0255940699995522e-06,9.362350116371452e-08,7.599592208862305e-07,6.937446801057327e-08,142.77739116477787,142.77739071256474,-4.5221312916510215e-07,0.0038059353828430176,0.0038806796073913574,7.474422454833984e-05,0.005325019359588623,0.005304992198944092,-2.002716064453125e-05,,,,,extension56,same_receiving_gpu
reach,13,matched_random_fixed_rank4,5,1.1010233969304232e-06,1.0050922513995951e-07,8.13035539728626e-07,7.421965086045936e-08,133.82271517215935,133.8227154158646,2.437052444292931e-07,0.017657935619354248,0.017613470554351807,-4.4465065002441406e-05,0.00029605627059936523,0.00045233964920043945,0.00015628337860107422,,,,,extension56,same_receiving_gpu
reach,13,matched_random_fixed_rank4,6,1.2634831566382325e-06,1.1533970431976552e-07,8.619519987094147e-07,7.868509219663504e-08,125.44367556989931,125.44367647293986,9.030405436760702e-07,0.03466463088989258,0.034718096256256104,5.346536636352539e-05,0.0048416852951049805,0.005255699157714844,0.0004140138626098633,,,,,extension56,same_receiving_gpu
reach,13,matched_random_fixed_rank4,7,1.6464107917590018e-06,1.5029605492772432e-07,1.1419579522577479e-06,1.0424602169566268e-07,117.32777406672787,117.32777525686184,1.190133971817886e-06,0.0030582547187805176,0.0029967427253723145,-6.151199340820312e-05,0.0011783838272094727,0.001073002815246582,-0.00010538101196289062,,,,,extension56,same_receiving_gpu
reach,13,matched_random_fixed_rank4,8,1.6124281234354466e-06,1.471938759268864e-07,1.0480718775752596e-06,9.567543487246043e-08,104.87149205828396,104.87149344949728,1.3912133169924346e-06,0.001790463924407959,0.0017988979816436768,8.434057235717773e-06,0.000443190336227417,0.000456005334854126,1.2814998626708984e-05,,,,,extension56,same_receiving_gpu
reach,13,matched_random_fixed_rank4,9,1.6193158185350621e-06,1.478226335894326e-07,1.206257972439449e-06,1.1011578361258852e-07,93.78212259953352,93.7821249972726,2.397739081061445e-06,0.007712334394454956,0.007706314325332642,-6.020069122314453e-06,0.0004846155643463135,0.00044092535972595215,-4.369020462036133e-05,,,,,extension56,same_receiving_gpu
reach,13,matched_random_fixed_rank4,10,2.1308953578724217e-06,1.9452324253162814e-07,1.3186685756167664e-06,1.2037742078975164e-07,91.30767451958987,91.30767672325871,2.203668842071238e-06,0.0027309954166412354,0.00265541672706604,-7.557868957519531e-05,0.000919342041015625,0.0011315345764160156,0.00021219253540039062,,,,,extension56,same_receiving_gpu
reach,13,matched_random_fixed_rank4,11,2.3503484396636946e-06,2.1455647640014592e-07,1.564444520520353e-06,1.4281359230905853e-07,79.21386317981951,79.21386550900988,2.3291903659128366e-06,0.0033091306686401367,0.003243863582611084,-6.526708602905273e-05,0.0008687078952789307,0.0008346140384674072,-3.409385681152344e-05,,,,,extension56,same_receiving_gpu
reach,13,matched_random_fixed_rank4,12,3.0626440911939325e-06,2.7957987572613767e-07,2.10610399797467e-06,1.9226011135709023e-07,69.84181488783324,69.84181751550747,2.627674234645383e-06,0.0016238391399383545,0.0016717612743377686,4.792213439941406e-05,0.0006666779518127441,0.0007291734218597412,6.249547004699707e-05,,,,,extension56,same_receiving_gpu
reach,13,matched_random_fixed_rank4,13,3.157412778823389e-06,2.8823103371944e-07,1.8046753504510734e-06,1.6474356640259897e-07,54.573637442639466,54.57363852442852,1.0817890512271333e-06,0.0011909306049346924,0.0012105107307434082,1.958012580871582e-05,0.00014889240264892578,0.00013324618339538574,-1.564621925354004e-05,,,,,extension56,same_receiving_gpu
reach,13,matched_random_fixed_rank4,14,2.968372696054225e-06,2.709741141185542e-07,1.5707522100612474e-06,1.4338940295027307e-07,33.26634813524424,33.266349963659565,1.8284153213699028e-06,0.0009373128414154053,0.0009922385215759277,5.492568016052246e-05,1.481175422668457e-05,6.693601608276367e-05,5.21242618560791e-05,,,,,extension56,same_receiving_gpu
reach,14,fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.0715872049331665,0.06959366798400879,-0.001993536949157715,0.0016930103302001953,0.002214670181274414,0.0005216598510742188,True,10.0,-9.653687477111816e-05,0.00032753654666557654,extension56,same_receiving_gpu
reach,14,fixed_rank4,1,0.0,0.0,0.0,0.0,163.68915488973647,163.68915488973647,0.0,0.005352497100830078,0.005459189414978027,0.00010669231414794922,0.0008993148803710938,0.00028824806213378906,-0.0006110668182373047,,,,,extension56,same_receiving_gpu
reach,14,fixed_rank4,2,3.510727887036421e-07,3.2048414283204946e-08,5.092623081992585e-07,4.648907564798033e-08,156.3300805746417,156.33007948741482,-1.0872268774164695e-06,0.01736629009246826,0.016991734504699707,-0.0003745555877685547,0.00033223628997802734,0.0005698204040527344,0.00023758411407470703,,,,,extension56,same_receiving_gpu
reach,14,fixed_rank4,3,6.459861766996851e-07,5.8970200135822615e-08,7.609811624767604e-07,6.946775808750427e-08,146.21782310831702,146.21782107787152,-2.0304455006225908e-06,0.02940499782562256,0.029541373252868652,0.00013637542724609375,0.0037137269973754883,0.0032771825790405273,-0.00043654441833496094,,,,,extension56,same_receiving_gpu
reach,14,fixed_rank4,4,7.589884732032669e-07,6.92858512766391e-08,9.644401744177584e-07,8.80409398154705e-08,140.58803963435247,140.5880370373067,-2.597045778429674e-06,0.008536279201507568,0.007492184638977051,-0.0010440945625305176,0.00012087821960449219,0.0002098679542541504,8.89897346496582e-05,,,,,extension56,same_receiving_gpu
reach,14,fixed_rank4,5,1.465658538350448,0.13379570717576517,0.9371852324361404,0.08555291539433273,131.14619489414108,129.74765468250814,-1.398540211632934,0.003674447536468506,0.01098555326461792,0.007311105728149414,0.0008265972137451172,0.0011916160583496094,0.0003650188446044922,,,,,extension56,same_receiving_gpu
reach,14,fixed_rank4,6,2.8801408880182247,0.2629196888600904,2.0255686074570973,0.1849082696797632,124.26007444426637,121.94242571055226,-2.3176487337141083,0.002626776695251465,0.008867025375366211,0.006240248680114746,0.002809584140777588,0.0012466907501220703,-0.0015628933906555176,,,,,extension56,same_receiving_gpu
reach,14,fixed_rank4,7,3.5981017990035493,0.32846025325236056,3.275550603433624,0.29901549229170904,116.1288378218243,113.25848231207702,-2.8703555097472844,0.004050612449645996,0.018718063831329346,0.01466745138168335,0.00022035837173461914,0.0007780790328979492,0.0005577206611633301,,,,,extension56,same_receiving_gpu
reach,14,fixed_rank4,8,6.288387106487233,0.5740485780912832,4.084359878937966,0.3728493397772323,104.56967369400782,108.05629956432992,3.4866258703221007,0.004867434501647949,0.011193633079528809,0.006326198577880859,0.00024127960205078125,0.0007097721099853516,0.0004684925079345703,,,,,extension56,same_receiving_gpu
