task,bank,arm,modality,horizon,metric,n,n_defined,mean,marginal_95_low,marginal_95_high
reach-wall,original,random_isotropic_B5,official,3,spearman_loss,8,8,0.00049178324203601187,0.0004262269580773137,0.00056278403093366902
reach-wall,original,random_isotropic_B5,official,3,native_top10_overlap,8,8,9.5,9.125,9.875
reach-wall,original,random_isotropic_B5,official,3,centered_cost_change_rms,8,8,0.0036148088118958394,0.003368273399810696,0.0039442456783372369
reach-wall,original,random_isotropic_B5,official,4,donor_reconstruction,8,8,-0.0028856882224541358,-0.0036254912746178118,-0.002221107756689239
reach-wall,original,random_isotropic_B5,official,4,numerator_mse_mean,8,8,0.15640746796590846,0.14832278724964737,0.16241425230572312
reach-wall,original,random_isotropic_B5,official,4,denominator_mse_mean,8,8,0.15595946098796559,0.14790589543788962,0.16198734906096454
reach-wall,original,random_isotropic_B5,official,4,native_spearman,8,8,0.99950821675796409,0.99943721596906632,0.99957377304192263
reach-wall,original,random_isotropic_B5,official,4,spearman_loss,8,8,0.00049178324203601187,0.0004262269580773137,0.00056278403093366902
reach-wall,original,random_isotropic_B5,official,4,native_top10_overlap,8,8,9.5,9.125,9.875
reach-wall,original,random_isotropic_B5,official,4,centered_cost_change_rms,8,8,0.0036148088118958394,0.003368273399810696,0.0039442456783372369
reach-wall,original,random_isotropic_B5,official,6,donor_reconstruction,8,8,-0.0011357578753484199,-0.0024898649815459041,6.8030125120896456e-05
reach-wall,original,random_isotropic_B5,official,6,numerator_mse_mean,8,8,0.17811934027557386,0.16978318448456445,0.18543947485691861
reach-wall,original,random_isotropic_B5,official,6,denominator_mse_mean,8,8,0.17790577159953613,0.16970103924968855,0.18507313511227497
reach-wall,original,random_isotropic_B5,official,6,native_spearman,8,8,0.99950821675796409,0.99943721596906632,0.99957377304192263
reach-wall,original,random_isotropic_B5,official,6,spearman_loss,8,8,0.00049178324203601187,0.0004262269580773137,0.00056278403093366902
reach-wall,original,random_isotropic_B5,official,6,native_top10_overlap,8,8,9.5,9.125,9.875
reach-wall,original,random_isotropic_B5,official,6,centered_cost_change_rms,8,8,0.0036148088118958394,0.003368273399810696,0.0039442456783372369
reach-wall,original,random_isotropic_B5,proprio,3,donor_reconstruction,8,8,-0.029464799872893438,-0.034987892440588891,-0.02419402815627722
reach-wall,original,random_isotropic_B5,proprio,3,numerator_mse_mean,8,8,0.0010558251582700384,0.00098563736458351825,0.0011175218936223931
reach-wall,original,random_isotropic_B5,proprio,3,denominator_mse_mean,8,8,0.0010252306681698786,0.00095993174087693621,0.00108253617608154
reach-wall,original,random_isotropic_B5,proprio,3,native_spearman,8,8,0.99946499405548961,0.99940788230980337,0.99951938354870618
reach-wall,original,random_isotropic_B5,proprio,3,spearman_loss,8,8,0.00053500594451048877,0.00048061645129388042,0.00059211769019656968
reach-wall,original,random_isotropic_B5,proprio,3,native_top10_overlap,8,8,9.875,9.625,10
reach-wall,original,random_isotropic_B5,proprio,3,centered_cost_change_rms,8,8,0.0020684316174619907,0.0019169076877656684,0.0022281169633219041
reach-wall,original,random_isotropic_B5,proprio,4,donor_reconstruction,8,8,-0.0030776778456288872,-0.0049911538237857045,-0.0011624046978223473
reach-wall,original,random_isotropic_B5,proprio,4,numerator_mse_mean,8,8,0.0037060782079001682,0.0034856975133509844,0.0038810651618013743
reach-wall,original,random_isotropic_B5,proprio,4,denominator_mse_mean,8,8,0.0036943503495304973,0.0034758087539602123,0.0038648376856985091
reach-wall,original,random_isotropic_B5,proprio,4,native_spearman,8,8,0.99946499405548961,0.99940788230980337,0.99951938354870618
reach-wall,original,random_isotropic_B5,proprio,4,spearman_loss,8,8,0.00053500594451048877,0.00048061645129388042,0.00059211769019656968
reach-wall,original,random_isotropic_B5,proprio,4,native_top10_overlap,8,8,9.875,9.625,10
reach-wall,original,random_isotropic_B5,proprio,4,centered_cost_change_rms,8,8,0.0020684316174619907,0.0019169076877656684,0.0022281169633219041
reach-wall,original,random_isotropic_B5,proprio,6,donor_reconstruction,8,8,-0.0018301152118806452,-0.0042372789737410155,0.00047705623383893585
reach-wall,original,random_isotropic_B5,proprio,6,numerator_mse_mean,8,8,0.004082452733784922,0.0038366344243824296,0.0043001513107775195
reach-wall,original,random_isotropic_B5,proprio,6,denominator_mse_mean,8,8,0.0040743884370458613,0.0038349953317939937,0.0042870514795711311
reach-wall,original,random_isotropic_B5,proprio,6,native_spearman,8,8,0.99946499405548961,0.99940788230980337,0.99951938354870618
reach-wall,original,random_isotropic_B5,proprio,6,spearman_loss,8,8,0.00053500594451048877,0.00048061645129388042,0.00059211769019656968
reach-wall,original,random_isotropic_B5,proprio,6,native_top10_overlap,8,8,9.875,9.625,10
reach-wall,original,random_isotropic_B5,proprio,6,centered_cost_change_rms,8,8,0.0020684316174619907,0.0019169076877656684,0.0022281169633219041
reach-wall,original,random_isotropic_B5,visual,3,donor_reconstruction,8,8,-0.075194194166971401,-0.078223086836446298,-0.073135549461294941
reach-wall,original,random_isotropic_B5,visual,3,numerator_mse_mean,8,8,0.046729800729663137,0.044220500002347216,0.04857294380149875
reach-wall,original,random_isotropic_B5,visual,3,denominator_mse_mean,8,8,0.043472184717511297,0.041037022502092492,0.045250145223078166
reach-wall,original,random_isotropic_B5,visual,3,native_spearman,8,8,0.99949456382282875,0.99942782558695098,0.99956016177957541
reach-wall,original,random_isotropic_B5,visual,3,spearman_loss,8,8,0.00050543617717131728,0.00043983822042466258,0.00057217441304903058
reach-wall,original,random_isotropic_B5,visual,3,native_top10_overlap,8,8,9.75,9.375,10
reach-wall,original,random_isotropic_B5,visual,3,centered_cost_change_rms,8,8,0.003476829611950622,0.0032331177335137521,0.0038068763416518672
reach-wall,original,random_isotropic_B5,visual,4,donor_reconstruction,8,8,-0.0028851515491658541,-0.0036258249278162402,-0.0022214777267710872
reach-wall,original,random_isotropic_B5,visual,4,numerator_mse_mean,8,8,0.15603686014511842,0.14797134139437346,0.16202797403512481
reach-wall,original,random_isotropic_B5,visual,4,denominator_mse_mean,8,8,0.15559002595301255,0.147557074602091,0.16160143141256339
reach-wall,original,random_isotropic_B5,visual,4,native_spearman,8,8,0.99949456382282875,0.99942782558695098,0.99956016177957541
reach-wall,original,random_isotropic_B5,visual,4,spearman_loss,8,8,0.00050543617717131728,0.00043983822042466258,0.00057217441304903058
reach-wall,original,random_isotropic_B5,visual,4,native_top10_overlap,8,8,9.75,9.375,10
reach-wall,original,random_isotropic_B5,visual,4,centered_cost_change_rms,8,8,0.003476829611950622,0.0032331177335137521,0.0038068763416518672
reach-wall,original,random_isotropic_B5,visual,6,donor_reconstruction,8,8,-0.0011340965830478333,-0.0024865523461103669,6.8721364755858216e-05
reach-wall,original,random_isotropic_B5,visual,6,numerator_mse_mean,8,8,0.17771109500219534,0.16939282717638507,0.18502228457691627
reach-wall,original,random_isotropic_B5,visual,6,denominator_mse_mean,8,8,0.17749833275583154,0.16931572665434103,0.18464756861796308
reach-wall,original,random_isotropic_B5,visual,6,native_spearman,8,8,0.99949456382282875,0.99942782558695098,0.99956016177957541
reach-wall,original,random_isotropic_B5,visual,6,spearman_loss,8,8,0.00050543617717131728,0.00043983822042466258,0.00057217441304903058
reach-wall,original,random_isotropic_B5,visual,6,native_top10_overlap,8,8,9.75,9.375,10
reach-wall,original,random_isotropic_B5,visual,6,centered_cost_change_rms,8,8,0.003476829611950622,0.0032331177335137521,0.0038068763416518672
reach-wall,original,random_off_range_B0,official,3,donor_reconstruction,8,8,-0.025021282508045389,-0.027388813510326404,-0.02273482778552649
reach-wall,original,random_off_range_B0,official,3,numerator_mse_mean,8,8,0.044664520847797338,0.042169329221487216,0.046539028915757237
reach-wall,original,random_off_range_B0,official,3,denominator_mse_mean,8,8,0.043574707784328287,0.041133855019466994,0.045355974641023686
reach-wall,original,random_off_range_B0,official,3,native_spearman,8,8,0.9996136068178535,0.99956638407093412,0.99966144068267426
reach-wall,original,random_off_range_B0,official,3,spearman_loss,8,8,0.00038639318214646334,0.00033855931732575117,0.00043361592906586421
reach-wall,original,random_off_range_B0,official,3,native_top10_overlap,8,8,9.5,9.125,9.875
reach-wall,original,random_off_range_B0,official,3,centered_cost_change_rms,8,8,0.0029265212188369378,0.0026714408780713593,0.00329440318306442
reach-wall,original,random_off_range_B0,official,4,donor_reconstruction,8,8,-0.0038255749473472822,-0.0052030041506822278,-0.0025138917442762143
reach-wall,original,random_off_range_B0,official,4,numerator_mse_mean,8,8,0.15654484223160695,0.14857261059731389,0.1625723756397579
reach-wall,original,random_off_range_B0,official,4,denominator_mse_mean,8,8,0.15595946098796559,0.14790589543788962,0.16198734906096454
reach-wall,original,random_off_range_B0,official,4,native_spearman,8,8,0.9996136068178535,0.99956638407093412,0.99966144068267426
reach-wall,original,random_off_range_B0,official,4,spearman_loss,8,8,0.00038639318214646334,0.00033855931732575117,0.00043361592906586421
reach-wall,original,random_off_range_B0,official,4,native_top10_overlap,8,8,9.5,9.125,9.875
reach-wall,original,random_off_range_B0,official,4,centered_cost_change_rms,8,8,0.0029265212188369378,0.0026714408780713593,0.00329440318306442
reach-wall,original,random_off_range_B0,official,6,donor_reconstruction,8,8,-0.0034063872119017569,-0.0046248335320150102,-0.0023050623329121112
reach-wall,original,random_off_range_B0,official,6,numerator_mse_mean,8,8,0.17850257191050661,0.17037841334460532,0.18561711233051009
reach-wall,original,random_off_range_B0,official,6,denominator_mse_mean,8,8,0.17790577159953613,0.16970103924968855,0.18507313511227497
reach-wall,original,random_off_range_B0,official,6,native_spearman,8,8,0.9996136068178535,0.99956638407093412,0.99966144068267426
reach-wall,original,random_off_range_B0,official,6,spearman_loss,8,8,0.00038639318214646334,0.00033855931732575117,0.00043361592906586421
reach-wall,original,random_off_range_B0,official,6,native_top10_overlap,8,8,9.5,9.125,9.875
reach-wall,original,random_off_range_B0,official,6,centered_cost_change_rms,8,8,0.0029265212188369378,0.0026714408780713593,0.00329440318306442
reach-wall,original,random_off_range_B0,proprio,3,donor_reconstruction,8,8,-0.021223304120950415,-0.025222458777778151,-0.01668841206612361
reach-wall,original,random_off_range_B0,proprio,3,numerator_mse_mean,8,8,0.0010467295840056118,0.00098212713278474778,0.0011041171026897612
reach-wall,original,random_off_range_B0,proprio,3,denominator_mse_mean,8,8,0.0010252306681698786,0.00095993174087693621,0.00108253617608154
reach-wall,original,random_off_range_B0,proprio,3,native_spearman,8,8,0.99969477438638199,0.9996750519450216,0.99971338570428558
reach-wall,original,random_off_range_B0,proprio,3,spearman_loss,8,8,0.00030522561361794043,0.00028661429571440189,0.00032494805497841617
reach-wall,original,random_off_range_B0,proprio,3,native_top10_overlap,8,8,9.75,9.375,10
reach-wall,original,random_off_range_B0,proprio,3,centered_cost_change_rms,8,8,0.0014780689909165829,0.0013904020455587011,0.0015687275780370373
reach-wall,original,random_off_range_B0,proprio,4,donor_reconstruction,8,8,-0.0055530966709770035,-0.0067331927778611581,-0.0045272115093102916
reach-wall,original,random_off_range_B0,proprio,4,numerator_mse_mean,8,8,0.0037145859714903095,0.0034976038394729718,0.0038856132366105662
reach-wall,original,random_off_range_B0,proprio,4,denominator_mse_mean,8,8,0.0036943503495304973,0.0034758087539602123,0.0038648376856985091
reach-wall,original,random_off_range_B0,proprio,4,native_spearman,8,8,0.99969477438638199,0.9996750519450216,0.99971338570428558
reach-wall,original,random_off_range_B0,proprio,4,spearman_loss,8,8,0.00030522561361794043,0.00028661429571440189,0.00032494805497841617
reach-wall,original,random_off_range_B0,proprio,4,native_top10_overlap,8,8,9.75,9.375,10
reach-wall,original,random_off_range_B0,proprio,4,centered_cost_change_rms,8,8,0.0014780689909165829,0.0013904020455587011,0.0015687275780370373
reach-wall,original,random_off_range_B0,proprio,6,donor_reconstruction,8,8,-0.0062716215242765716,-0.0075811148355249174,-0.0050860614951343808
reach-wall,original,random_off_range_B0,proprio,6,numerator_mse_mean,8,8,0.0040997900056113229,0.0038585666645229392,0.0043131268041549367
reach-wall,original,random_off_range_B0,proprio,6,denominator_mse_mean,8,8,0.0040743884370458613,0.0038349953317939937,0.0042870514795711311
reach-wall,original,random_off_range_B0,proprio,6,native_spearman,8,8,0.99969477438638199,0.9996750519450216,0.99971338570428558
reach-wall,original,random_off_range_B0,proprio,6,spearman_loss,8,8,0.00030522561361794043,0.00028661429571440189,0.00032494805497841617
reach-wall,original,random_off_range_B0,proprio,6,native_top10_overlap,8,8,9.75,9.375,10
reach-wall,original,random_off_range_B0,proprio,6,centered_cost_change_rms,8,8,0.0014780689909165829,0.0013904020455587011,0.0015687275780370373
reach-wall,original,random_off_range_B0,visual,3,donor_reconstruction,8,8,-0.025030771737788393,-0.027406027974916092,-0.022734593246289209
reach-wall,original,random_off_range_B0,visual,3,numerator_mse_mean,8,8,0.044559847889396778,0.042068713850360054,0.046429797274658346
reach-wall,original,random_off_range_B0,visual,3,denominator_mse_mean,8,8,0.043472184717511297,0.041037022502092492,0.045250145223078166
reach-wall,original,random_off_range_B0,visual,3,native_spearman,8,8,0.99962209301694616,0.99957813418887198,0.99966844909387886
reach-wall,original,random_off_range_B0,visual,3,spearman_loss,8,8,0.00037790698305374681,0.00033155090612118596,0.0004218658111279916
reach-wall,original,random_off_range_B0,visual,3,native_top10_overlap,8,8,9.625,9.25,9.875
reach-wall,original,random_off_range_B0,visual,3,centered_cost_change_rms,8,8,0.0028415628593249677,0.0025877567755970519,0.003205044489483052
reach-wall,original,random_off_range_B0,visual,4,donor_reconstruction,8,8,-0.0038214790297262657,-0.0051998271327673151,-0.002507996260268569
reach-wall,original,random_off_range_B0,visual,4,numerator_mse_mean,8,8,0.15617338363445793,0.1482227244305879,0.16218466128520265
reach-wall,original,random_off_range_B0,visual,4,denominator_mse_mean,8,8,0.15559002595301255,0.147557074602091,0.16160143141256339
reach-wall,original,random_off_range_B0,visual,4,native_spearman,8,8,0.99962209301694616,0.99957813418887198,0.99966844909387886
reach-wall,original,random_off_range_B0,visual,4,spearman_loss,8,8,0.00037790698305374681,0.00033155090612118596,0.0004218658111279916
reach-wall,original,random_off_range_B0,visual,4,native_top10_overlap,8,8,9.625,9.25,9.875
reach-wall,original,random_off_range_B0,visual,4,centered_cost_change_rms,8,8,0.0028415628593249677,0.0025877567755970519,0.003205044489483052
reach-wall,original,random_off_range_B0,visual,6,donor_reconstruction,8,8,-0.0033998052239513354,-0.0046184035894465403,-0.0022983770951483795
reach-wall,original,random_off_range_B0,visual,6,numerator_mse_mean,8,8,0.17809259290994547,0.16999430219791298,0.18519125664893976
reach-wall,original,random_off_range_B0,visual,6,denominator_mse_mean,8,8,0.17749833275583154,0.16931572665434103,0.18464756861796308
reach-wall,original,random_off_range_B0,visual,6,native_spearman,8,8,0.99962209301694616,0.99957813418887198,0.99966844909387886
reach-wall,original,random_off_range_B0,visual,6,spearman_loss,8,8,0.00037790698305374681,0.00033155090612118596,0.0004218658111279916
